slot_va	rva	target_va	is_pdata_start	target_owner
0x140f9a600	0x10401	0x140010401	no	0x1400019d0..0x14001bde5
0x140f9a604	0x4204	0x140004204	no	0x1400019d0..0x14001bde5
0x140f9a608	0x10401	0x140010401	no	0x1400019d0..0x14001bde5
0x140f9a60c	0x4204	0x140004204	no	0x1400019d0..0x14001bde5
0x140f9a610	0x92e19	0x140092e19	no	0x140071910..0x1400f6e74
0x140f9a624	0x500b	0x14000500b	no	0x1400019d0..0x14001bde5
0x140f9a628	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f9a630	0x81401	0x140081401	no	0x140071910..0x1400f6e74
0x140f9a634	0xa6414	0x1400a6414	no	0x140071910..0x1400f6e74
0x140f9a638	0x95414	0x140095414	no	0x140071910..0x1400f6e74
0x140f9a63c	0x83414	0x140083414	no	0x140071910..0x1400f6e74
0x140f9a644	0x40d01	0x140040d01	no	0x14002a6f0..0x1400431ac
0x140f9a648	0x10340d	0x14010340d	no	0x1400f6eb0..0x1401934a2
0x140f9a650	0x81701	0x140081701	no	0x140071910..0x1400f6e74
0x140f9a654	0x127417	0x140127417	no	0x1400f6eb0..0x1401934a2
0x140f9a658	0x116417	0x140116417	no	0x1400f6eb0..0x1401934a2
0x140f9a65c	0x103417	0x140103417	no	0x1400f6eb0..0x1401934a2
0x140f9a664	0xc1f01	0x1400c1f01	no	0x140071910..0x1400f6e74
0x140f9a668	0x15c41f	0x14015c41f	no	0x1400f6eb0..0x1401934a2
0x140f9a66c	0x14741f	0x14014741f	no	0x1400f6eb0..0x1401934a2
0x140f9a670	0x13641f	0x14013641f	no	0x1400f6eb0..0x1401934a2
0x140f9a674	0x12341f	0x14012341f	no	0x1400f6eb0..0x1401934a2
0x140f9a680	0x51001	0x140051001	no	0x14004cf60..0x14005d9a9
0x140f9a684	0x160110	0x140160110	no	0x1400f6eb0..0x1401934a2
0x140f9a68c	0x5002	0x140005002	no	0x1400019d0..0x14001bde5
0x140f9a690	0x92b19	0x140092b19	no	0x140071910..0x1400f6e74
0x140f9a6a4	0x5002	0x140005002	no	0x1400019d0..0x14001bde5
0x140f9a6a8	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f9a6b0	0xa1801	0x1400a1801	no	0x140071910..0x1400f6e74
0x140f9a6b4	0xa6418	0x1400a6418	no	0x140071910..0x1400f6e74
0x140f9a6b8	0x95418	0x140095418	no	0x140071910..0x1400f6e74
0x140f9a6bc	0x83418	0x140083418	no	0x140071910..0x1400f6e74
0x140f9a6c8	0xa1901	0x1400a1901	no	0x140071910..0x1400f6e74
0x140f9a6cc	0xb7419	0x1400b7419	no	0x140071910..0x1400f6e74
0x140f9a6d0	0xa6419	0x1400a6419	no	0x140071910..0x1400f6e74
0x140f9a6d4	0x95419	0x140095419	no	0x140071910..0x1400f6e74
0x140f9a6d8	0x83419	0x140083419	no	0x140071910..0x1400f6e74
0x140f9a6e0	0x81401	0x140081401	no	0x140071910..0x1400f6e74
0x140f9a6e4	0xb6414	0x1400b6414	no	0x140071910..0x1400f6e74
0x140f9a6e8	0xa5414	0x1400a5414	no	0x140071910..0x1400f6e74
0x140f9a6ec	0x93414	0x140093414	no	0x140071910..0x1400f6e74
0x140f9a6f4	0xc3519	0x1400c3519	no	0x140071910..0x1400f6e74
0x140f9a6f8	0x157427	0x140157427	no	0x1400f6eb0..0x1401934a2
0x140f9a6fc	0x146423	0x140146423	no	0x1400f6eb0..0x1401934a2
0x140f9a700	0x13341f	0x14013341f	no	0x1400f6eb0..0x1401934a2
0x140f9a710	0x7d8348	0x1407d8348	yes	0x1407d8348..0x1407d83c7
0x140f9a720	0x7b4278	0x1407b4278	yes	0x1407b4278..0x1407b4282
0x140f9a728	0x7bc6dd	0x1407bc6dd	no	0x1407bc36c..0x1407bc8a4
0x140f9a730	0x7bc881	0x1407bc881	no	0x1407bc36c..0x1407bc8a4
0x140f9a738	0x60f01	0x140060f01	no	0x14005d9b0..0x140071526
0x140f9a73c	0xe640f	0x1400e640f	no	0x140071910..0x1400f6e74
0x140f9a740	0xd340f	0x1400d340f	no	0x140071910..0x1400f6e74
0x140f9a748	0xb3319	0x1400b3319	no	0x140071910..0x1400f6e74
0x140f9a760	0x5010	0x140005010	no	0x1400019d0..0x14001bde5
0x140f9a764	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f9a76c	0xa2201	0x1400a2201	no	0x140071910..0x1400f6e74
0x140f9a770	0x97422	0x140097422	no	0x140071910..0x1400f6e74
0x140f9a774	0x86422	0x140086422	no	0x140071910..0x1400f6e74
0x140f9a778	0x75422	0x140075422	no	0x140071910..0x1400f6e74
0x140f9a77c	0x63422	0x140063422	no	0x14005d9b0..0x140071526
0x140f9a784	0xa3019	0x1400a3019	no	0x140071910..0x1400f6e74
0x140f9a788	0x146422	0x140146422	no	0x1400f6eb0..0x1401934a2
0x140f9a78c	0x13341e	0x14013341e	no	0x1400f6eb0..0x1401934a2
0x140f9a79c	0x7d8348	0x1407d8348	yes	0x1407d8348..0x1407d83c7
0x140f9a7a8	0x7bcbc9	0x1407bcbc9	no	0x1407bc8a4..0x1407bcd11
0x140f9a7b0	0x7bccf3	0x1407bccf3	no	0x1407bc8a4..0x1407bcd11
0x140f9a7b8	0xa2101	0x1400a2101	no	0x140071910..0x1400f6e74
0x140f9a7bc	0xa6421	0x1400a6421	no	0x140071910..0x1400f6e74
0x140f9a7c0	0x95421	0x140095421	no	0x140071910..0x1400f6e74
0x140f9a7c4	0x83421	0x140083421	no	0x140071910..0x1400f6e74
0x140f9a7d0	0x92b19	0x140092b19	no	0x140071910..0x1400f6e74
0x140f9a7e4	0x5002	0x140005002	no	0x1400019d0..0x14001bde5
0x140f9a7e8	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f9a7f0	0x40f11	0x140040f11	no	0x14002a6f0..0x1400431ac
0x140f9a7f4	0x6340f	0x14006340f	no	0x14005d9b0..0x140071526
0x140f9a7fc	0x7b441c	0x1407b441c	yes	0x1407b441c..0x1407b4627
0x140f9a804	0x7b8c6a	0x1407b8c6a	no	0x1407b8c4c..0x1407b8c89
0x140f9a808	0x7b8c74	0x1407b8c74	no	0x1407b8c4c..0x1407b8c89
0x140f9a80c	0x7da44c	0x1407da44c	yes	0x1407da44c..0x1407da467
0x140f9a814	0xc3519	0x1400c3519	no	0x140071910..0x1400f6e74
0x140f9a818	0x157427	0x140157427	no	0x1400f6eb0..0x1401934a2
0x140f9a81c	0x146423	0x140146423	no	0x1400f6eb0..0x1401934a2
0x140f9a820	0x13341f	0x14013341f	no	0x1400f6eb0..0x1401934a2
0x140f9a830	0x7d8348	0x1407d8348	yes	0x1407d8348..0x1407d83c7
0x140f9a840	0x7bd08c	0x1407bd08c	no	0x1407bcd14..0x1407bd289
0x140f9a848	0x7bd266	0x1407bd266	no	0x1407bcd14..0x1407bd289
0x140f9a850	0x61919	0x140061919	no	0x14005d9b0..0x140071526
0x140f9a854	0x96419	0x140096419	no	0x140071910..0x1400f6e74
0x140f9a858	0x83414	0x140083414	no	0x140071910..0x1400f6e74
0x140f9a860	0x7b3f20	0x1407b3f20	yes	0x1407b3f20..0x1407b3fa6
0x140f9a868	0x7bdc2c	0x1407bdc2c	no	0x1407bdbdc..0x1407bdc9c
0x140f9a870	0x81501	0x140081501	no	0x140071910..0x1400f6e74
0x140f9a874	0xf7415	0x1400f7415	no	0x1400f6eb0..0x1401934a2
0x140f9a878	0xe6415	0x1400e6415	no	0x140071910..0x1400f6e74
0x140f9a87c	0xd3415	0x1400d3415	no	0x140071910..0x1400f6e74
0x140f9a884	0xb1c01	0x1400b1c01	no	0x140071910..0x1400f6e74
0x140f9a888	0x1e341c	0x1401e341c	no	NO-FUNCTION
0x140f9a88c	0x14011c	0x14014011c	no	0x1400f6eb0..0x1401934a2
0x140f9a89c	0x500b	0x14000500b	no	0x1400019d0..0x14001bde5
0x140f9a8a0	0xc1c01	0x1400c1c01	no	0x140071910..0x1400f6e74
0x140f9a8a4	0xe641c	0x1400e641c	no	0x140071910..0x1400f6e74
0x140f9a8a8	0xd541c	0x1400d541c	no	0x140071910..0x1400f6e74
0x140f9a8ac	0xc341c	0x1400c341c	no	0x140071910..0x1400f6e74
0x140f9a8bc	0x40a01	0x140040a01	no	0x14002a6f0..0x1400431ac
0x140f9a8c0	0x7640a	0x14007640a	no	0x140071910..0x1400f6e74
0x140f9a8c8	0x20521	0x140020521	no	0x14001bdf0..0x14002a6e2
0x140f9a8cc	0x63405	0x140063405	no	0x14005d9b0..0x140071526
0x140f9a8d0	0x7be740	0x1407be740	yes	0x1407be740..0x1407be78d
0x140f9a8d4	0x7be78d	0x1407be78d	yes	0x1407be78d..0x1407be7da
0x140f9a8e0	0x7be740	0x1407be740	yes	0x1407be740..0x1407be78d
0x140f9a8e4	0x7be78d	0x1407be78d	yes	0x1407be78d..0x1407be7da
0x140f9a8ec	0x61201	0x140061201	no	0x14005d9b0..0x140071526
0x140f9a8f0	0xf7412	0x1400f7412	no	0x1400f6eb0..0x1401934a2
0x140f9a8f4	0xe3412	0x1400e3412	no	0x140071910..0x1400f6e74
0x140f9a8fc	0x61411	0x140061411	no	0x14005d9b0..0x140071526
0x140f9a900	0xc6414	0x1400c6414	no	0x140071910..0x1400f6e74
0x140f9a904	0xa3414	0x1400a3414	no	0x140071910..0x1400f6e74
0x140f9a90c	0x7b441c	0x1407b441c	yes	0x1407b441c..0x1407b4627
0x140f9a914	0x7bea3c	0x1407bea3c	no	0x1407be9d8..0x1407beb3c
0x140f9a918	0x7beb01	0x1407beb01	no	0x1407be9d8..0x1407beb3c
0x140f9a91c	0x7da467	0x1407da467	yes	0x1407da467..0x1407da481
0x140f9a924	0x7beb09	0x1407beb09	no	0x1407be9d8..0x1407beb3c
0x140f9a928	0x7beb2d	0x1407beb2d	no	0x1407be9d8..0x1407beb3c
0x140f9a92c	0x7da467	0x1407da467	yes	0x1407da467..0x1407da481
0x140f9a934	0x30701	0x140030701	no	0x14002a6f0..0x1400431ac
0x140f9a93c	0x5002	0x140005002	no	0x1400019d0..0x14001bde5
0x140f9a940	0x81a21	0x140081a21	no	0x140071910..0x1400f6e74
0x140f9a944	0x8f41a	0x14008f41a	no	0x140071910..0x1400f6e74
0x140f9a948	0xee40f	0x1400ee40f	no	0x140071910..0x1400f6e74
0x140f9a94c	0xd740a	0x1400d740a	no	0x140071910..0x1400f6e74
0x140f9a950	0xc3405	0x1400c3405	no	0x140071910..0x1400f6e74
0x140f9a954	0x7beeb0	0x1407beeb0	yes	0x1407beeb0..0x1407bef8b
0x140f9a958	0x7bef8b	0x1407bef8b	yes	0x1407bef8b..0x1407bf056
0x140f9a964	0x7beeb0	0x1407beeb0	yes	0x1407beeb0..0x1407bef8b
0x140f9a968	0x7bef8b	0x1407bef8b	yes	0x1407bef8b..0x1407bf056
0x140f9a970	0x20c01	0x140020c01	no	0x14001bdf0..0x14002a6e2
0x140f9a978	0x40f11	0x140040f11	no	0x14002a6f0..0x1400431ac
0x140f9a97c	0x6340f	0x14006340f	no	0x14005d9b0..0x140071526
0x140f9a984	0x7b441c	0x1407b441c	yes	0x1407b441c..0x1407b4627
0x140f9a98c	0x7bf092	0x1407bf092	no	0x1407bf074..0x1407bf110
0x140f9a990	0x7bf0fd	0x1407bf0fd	no	0x1407bf074..0x1407bf110
0x140f9a994	0x7da44c	0x1407da44c	yes	0x1407da44c..0x1407da467
0x140f9a99c	0x61211	0x140061211	no	0x14005d9b0..0x140071526
0x140f9a9a0	0x103412	0x140103412	no	0x1400f6eb0..0x1401934a2
0x140f9a9ac	0x7b441c	0x1407b441c	yes	0x1407b441c..0x1407b4627
0x140f9a9b4	0x7bf130	0x1407bf130	no	0x1407bf110..0x1407bf1f1
0x140f9a9b8	0x7bf1d9	0x1407bf1d9	no	0x1407bf110..0x1407bf1f1
0x140f9a9bc	0x7da481	0x1407da481	yes	0x1407da481..0x1407da49e
0x140f9a9c4	0x40f11	0x140040f11	no	0x14002a6f0..0x1400431ac
0x140f9a9c8	0x6340f	0x14006340f	no	0x14005d9b0..0x140071526
0x140f9a9d0	0x7b441c	0x1407b441c	yes	0x1407b441c..0x1407b4627
0x140f9a9d8	0x7bf212	0x1407bf212	no	0x1407bf1f4..0x1407bf234
0x140f9a9dc	0x7bf21f	0x1407bf21f	no	0x1407bf1f4..0x1407bf234
0x140f9a9e0	0x7da44c	0x1407da44c	yes	0x1407da44c..0x1407da467
0x140f9a9e8	0x61001	0x140061001	no	0x14005d9b0..0x140071526
0x140f9a9ec	0x96410	0x140096410	no	0x140071910..0x1400f6e74
0x140f9a9f0	0x83410	0x140083410	no	0x140071910..0x1400f6e74
0x140f9a9f8	0x41011	0x140041011	no	0x14002a6f0..0x1400431ac
0x140f9a9fc	0x93410	0x140093410	no	0x140071910..0x1400f6e74
0x140f9aa04	0x7b441c	0x1407b441c	yes	0x1407b441c..0x1407b4627
0x140f9aa0c	0x7bf4ed	0x1407bf4ed	no	0x1407bf48c..0x1407bf506
0x140f9aa10	0x7bf4fa	0x1407bf4fa	no	0x1407bf48c..0x1407bf506
0x140f9aa14	0x7da49e	0x1407da49e	yes	0x1407da49e..0x1407da4b6
0x140f9aa1c	0x81401	0x140081401	no	0x140071910..0x1400f6e74
0x140f9aa20	0xb6414	0x1400b6414	no	0x140071910..0x1400f6e74
0x140f9aa24	0x95414	0x140095414	no	0x140071910..0x1400f6e74
0x140f9aa28	0x83414	0x140083414	no	0x140071910..0x1400f6e74
0x140f9aa30	0x20619	0x140020619	no	0x14001bdf0..0x14002a6e2
0x140f9aa38	0x7d8434	0x1407d8434	yes	0x1407d8434..0x1407d847f
0x140f9aa40	0x7bf7bf	0x1407bf7bf	no	0x1407bf77c..0x1407bf7e1
0x140f9aa44	0x7bf7d3	0x1407bf7d3	no	0x1407bf77c..0x1407bf7e1
0x140f9aa48	0x7da07d	0x1407da07d	yes	0x1407da07d..0x1407da09b
0x140f9aa4c	0x7bf7d3	0x1407bf7d3	no	0x1407bf77c..0x1407bf7e1
0x140f9aa50	0x61201	0x140061201	no	0x14005d9b0..0x140071526
0x140f9aa54	0x117412	0x140117412	no	0x1400f6eb0..0x1401934a2
0x140f9aa58	0x103412	0x140103412	no	0x1400f6eb0..0x1401934a2
0x140f9aa60	0x40f11	0x140040f11	no	0x14002a6f0..0x1400431ac
0x140f9aa64	0xa340f	0x1400a340f	no	0x140071910..0x1400f6e74
0x140f9aa6c	0x7b441c	0x1407b441c	yes	0x1407b441c..0x1407b4627
0x140f9aa74	0x7c0680	0x1407c0680	no	0x1407c0640..0x1407c0753
0x140f9aa78	0x7c0732	0x1407c0732	no	0x1407c0640..0x1407c0753
0x140f9aa7c	0x7da4b6	0x1407da4b6	yes	0x1407da4b6..0x1407da4d0
0x140f9aa84	0x7c073a	0x1407c073a	no	0x1407c0640..0x1407c0753
0x140f9aa88	0x7c0744	0x1407c0744	no	0x1407c0640..0x1407c0753
0x140f9aa8c	0x7da4b6	0x1407da4b6	yes	0x1407da4b6..0x1407da4d0
0x140f9aa9c	0x10419	0x140010419	no	0x1400019d0..0x14001bde5
0x140f9aaa0	0x4204	0x140004204	no	0x1400019d0..0x14001bde5
0x140f9aaa4	0x7d8434	0x1407d8434	yes	0x1407d8434..0x1407d847f
0x140f9aaac	0x7c0772	0x1407c0772	no	0x1407c0760..0x1407c077f
0x140f9aab0	0x7c0779	0x1407c0779	no	0x1407c0760..0x1407c077f
0x140f9aab8	0x7c0779	0x1407c0779	no	0x1407c0760..0x1407c077f
0x140f9aabc	0xc1c01	0x1400c1c01	no	0x140071910..0x1400f6e74
0x140f9aac0	0xf641c	0x1400f641c	no	0x140071910..0x1400f6e74
0x140f9aac4	0xe541c	0x1400e541c	no	0x140071910..0x1400f6e74
0x140f9aac8	0xc341c	0x1400c341c	no	0x140071910..0x1400f6e74
0x140f9aad8	0x21b01	0x140021b01	no	0x14001bdf0..0x14002a6e2
0x140f9aae0	0x40f11	0x140040f11	no	0x14002a6f0..0x1400431ac
0x140f9aae4	0x6340f	0x14006340f	no	0x14005d9b0..0x140071526
0x140f9aaec	0x7b441c	0x1407b441c	yes	0x1407b441c..0x1407b4627
0x140f9aaf4	0x7c081e	0x1407c081e	no	0x1407c0800..0x1407c083f
0x140f9aaf8	0x7c0829	0x1407c0829	no	0x1407c0800..0x1407c083f
0x140f9aafc	0x7da44c	0x1407da44c	yes	0x1407da44c..0x1407da467
0x140f9ab04	0x40f11	0x140040f11	no	0x14002a6f0..0x1400431ac
0x140f9ab08	0x6340f	0x14006340f	no	0x14005d9b0..0x140071526
0x140f9ab10	0x7b441c	0x1407b441c	yes	0x1407b441c..0x1407b4627
0x140f9ab18	0x7c0c7e	0x1407c0c7e	no	0x1407c0c60..0x1407c0c9d
0x140f9ab1c	0x7c0c88	0x1407c0c88	no	0x1407c0c60..0x1407c0c9d
0x140f9ab20	0x7da44c	0x1407da44c	yes	0x1407da44c..0x1407da467
0x140f9ab28	0x40f11	0x140040f11	no	0x14002a6f0..0x1400431ac
0x140f9ab2c	0x6340f	0x14006340f	no	0x14005d9b0..0x140071526
0x140f9ab34	0x7b441c	0x1407b441c	yes	0x1407b441c..0x1407b4627
0x140f9ab3c	0x7c1094	0x1407c1094	no	0x1407c1054..0x1407c10ac
0x140f9ab40	0x7c10a0	0x1407c10a0	no	0x1407c1054..0x1407c10ac
0x140f9ab44	0x7da4d0	0x1407da4d0	yes	0x1407da4d0..0x1407da4e8
0x140f9ab4c	0xa1911	0x1400a1911	no	0x140071910..0x1400f6e74
0x140f9ab50	0xbe419	0x1400be419	no	0x140071910..0x1400f6e74
0x140f9ab54	0xa7419	0x1400a7419	no	0x140071910..0x1400f6e74
0x140f9ab58	0x96419	0x140096419	no	0x140071910..0x1400f6e74
0x140f9ab5c	0x83419	0x140083419	no	0x140071910..0x1400f6e74
0x140f9ab64	0x7b441c	0x1407b441c	yes	0x1407b441c..0x1407b4627
0x140f9ab6c	0x7c13ef	0x1407c13ef	no	0x1407c1370..0x1407c1415
0x140f9ab70	0x7c1408	0x1407c1408	no	0x1407c1370..0x1407c1415
0x140f9ab74	0x7da4e8	0x1407da4e8	yes	0x1407da4e8..0x1407da500
0x140f9ab7c	0xa1901	0x1400a1901	no	0x140071910..0x1400f6e74
0x140f9ab80	0xc3419	0x1400c3419	no	0x140071910..0x1400f6e74
0x140f9ab94	0x81919	0x140081919	no	0x140071910..0x1400f6e74
0x140f9ab98	0xb7419	0x1400b7419	no	0x140071910..0x1400f6e74
0x140f9ab9c	0xa6419	0x1400a6419	no	0x140071910..0x1400f6e74
0x140f9aba0	0x93419	0x140093419	no	0x140071910..0x1400f6e74
0x140f9aba8	0x7d8434	0x1407d8434	yes	0x1407d8434..0x1407d847f
0x140f9abb0	0x7c1494	0x1407c1494	no	0x1407c1418..0x1407c14b3
0x140f9abb4	0x7c14a7	0x1407c14a7	no	0x1407c1418..0x1407c14b3
0x140f9abb8	0x7da49e	0x1407da49e	yes	0x1407da49e..0x1407da4b6
0x140f9abc0	0x40a01	0x140040a01	no	0x14002a6f0..0x1400431ac
0x140f9abc4	0x6340a	0x14006340a	no	0x14005d9b0..0x140071526
0x140f9abcc	0x20611	0x140020611	no	0x14001bdf0..0x14002a6e2
0x140f9abd4	0x7b441c	0x1407b441c	yes	0x1407b441c..0x1407b4627
0x140f9abdc	0x7c182e	0x1407c182e	no	0x1407c1820..0x1407c1857
0x140f9abe0	0x7c1847	0x1407c1847	no	0x1407c1820..0x1407c1857
0x140f9abe4	0x7da500	0x1407da500	yes	0x1407da500..0x1407da516
0x140f9abec	0x20601	0x140020601	no	0x14001bdf0..0x14002a6e2
0x140f9abf4	0x40a11	0x140040a11	no	0x14002a6f0..0x1400431ac
0x140f9abf8	0x6340a	0x14006340a	no	0x14005d9b0..0x140071526
0x140f9ac00	0x7b441c	0x1407b441c	yes	0x1407b441c..0x1407b4627
0x140f9ac08	0x7c1875	0x1407c1875	no	0x1407c1860..0x1407c18b9
0x140f9ac0c	0x7c18a4	0x1407c18a4	no	0x1407c1860..0x1407c18b9
0x140f9ac10	0x7da516	0x1407da516	yes	0x1407da516..0x1407da52c
0x140f9ac18	0x20601	0x140020601	no	0x14001bdf0..0x14002a6e2
0x140f9ac20	0x20f19	0x140020f19	no	0x14001bdf0..0x14002a6e2
0x140f9ac28	0x7b3f20	0x1407b3f20	yes	0x1407b3f20..0x1407b3fa6
0x140f9ac30	0x7c1c8c	0x1407c1c8c	no	0x1407c1c44..0x1407c1ca8
0x140f9ac38	0x41e19	0x140041e19	no	0x14002a6f0..0x1400431ac
0x140f9ac3c	0xc341e	0x1400c341e	no	0x140071910..0x1400f6e74
0x140f9ac44	0x7b3f20	0x1407b3f20	yes	0x1407b3f20..0x1407b3fa6
0x140f9ac50	0x7c1bd6	0x1407c1bd6	no	0x1407c1b30..0x1407c1c13
0x140f9ac58	0x20609	0x140020609	no	0x14001bdf0..0x14002a6e2
0x140f9ac60	0x7b441c	0x1407b441c	yes	0x1407b441c..0x1407b4627
0x140f9ac68	0x7c1a91	0x1407c1a91	no	0x1407c1a70..0x1407c1b30
0x140f9ac6c	0x7c1adf	0x1407c1adf	no	0x1407c1a70..0x1407c1b30
0x140f9ac70	0x7da546	0x1407da546	yes	0x1407da546..0x1407da573
0x140f9ac74	0x7c1b2a	0x1407c1b2a	no	0x1407c1a70..0x1407c1b30
0x140f9ac78	0x40f11	0x140040f11	no	0x14002a6f0..0x1400431ac
0x140f9ac7c	0x6340f	0x14006340f	no	0x14005d9b0..0x140071526
0x140f9ac84	0x7b441c	0x1407b441c	yes	0x1407b441c..0x1407b4627
0x140f9ac8c	0x7c1a55	0x1407c1a55	no	0x1407c1a38..0x1407c1a70
0x140f9ac90	0x7c1a5e	0x1407c1a5e	no	0x1407c1a38..0x1407c1a70
0x140f9ac94	0x7da52c	0x1407da52c	yes	0x1407da52c..0x1407da546
0x140f9ac9c	0x81301	0x140081301	no	0x140071910..0x1400f6e74
0x140f9aca0	0xc3413	0x1400c3413	no	0x140071910..0x1400f6e74
0x140f9acb0	0xc1d01	0x1400c1d01	no	0x140071910..0x1400f6e74
0x140f9acb4	0xb741d	0x1400b741d	no	0x140071910..0x1400f6e74
0x140f9acb8	0xa641d	0x1400a641d	no	0x140071910..0x1400f6e74
0x140f9acbc	0x9541d	0x14009541d	no	0x140071910..0x1400f6e74
0x140f9acc0	0x8341d	0x14008341d	no	0x140071910..0x1400f6e74
0x140f9accc	0x10d11	0x140010d11	no	0x1400019d0..0x14001bde5
0x140f9acd0	0x6204	0x140006204	no	0x1400019d0..0x14001bde5
0x140f9acd4	0x7b3f20	0x1407b3f20	yes	0x1407b3f20..0x1407b3fa6
0x140f9acdc	0x40f01	0x140040f01	no	0x14002a6f0..0x1400431ac
0x140f9ace0	0x6340f	0x14006340f	no	0x14005d9b0..0x140071526
0x140f9ace8	0x81501	0x140081501	no	0x140071910..0x1400f6e74
0x140f9acec	0xc7415	0x1400c7415	no	0x140071910..0x1400f6e74
0x140f9acf0	0xb6415	0x1400b6415	no	0x140071910..0x1400f6e74
0x140f9acf4	0xa3415	0x1400a3415	no	0x140071910..0x1400f6e74
0x140f9acfc	0x21201	0x140021201	no	0x14001bdf0..0x14002a6e2
0x140f9ad04	0x11311	0x140011311	no	0x1400019d0..0x14001bde5
0x140f9ad08	0x620b	0x14000620b	no	0x1400019d0..0x14001bde5
0x140f9ad0c	0x7b3f20	0x1407b3f20	yes	0x1407b3f20..0x1407b3fa6
0x140f9ad18	0x7c2808	0x1407c2808	no	0x1407c27d0..0x1407c2813
0x140f9ad20	0x40f11	0x140040f11	no	0x14002a6f0..0x1400431ac
0x140f9ad24	0x6340f	0x14006340f	no	0x14005d9b0..0x140071526
0x140f9ad2c	0x7b441c	0x1407b441c	yes	0x1407b441c..0x1407b4627
0x140f9ad34	0x7c249d	0x1407c249d	no	0x1407c2480..0x1407c24bb
0x140f9ad38	0x7c24a7	0x1407c24a7	no	0x1407c2480..0x1407c24bb
0x140f9ad3c	0x7da52c	0x1407da52c	yes	0x1407da52c..0x1407da546
0x140f9ad44	0x40f11	0x140040f11	no	0x14002a6f0..0x1400431ac
0x140f9ad48	0x6340f	0x14006340f	no	0x14005d9b0..0x140071526
0x140f9ad50	0x7b441c	0x1407b441c	yes	0x1407b441c..0x1407b4627
0x140f9ad58	0x7c24d9	0x1407c24d9	no	0x1407c24bc..0x1407c24f7
0x140f9ad5c	0x7c24e3	0x1407c24e3	no	0x1407c24bc..0x1407c24f7
0x140f9ad60	0x7da52c	0x1407da52c	yes	0x1407da52c..0x1407da546
0x140f9ad68	0x60f01	0x140060f01	no	0x14005d9b0..0x140071526
0x140f9ad6c	0x3e40f	0x14003e40f	no	0x14002a6f0..0x1400431ac
0x140f9ad70	0x2740a	0x14002740a	no	0x14001bdf0..0x14002a6e2
0x140f9ad74	0x13405	0x140013405	no	0x1400019d0..0x14001bde5
0x140f9ad78	0x21101	0x140021101	no	0x14001bdf0..0x14002a6e2
0x140f9ad80	0xa2d19	0x1400a2d19	no	0x140071910..0x1400f6e74
0x140f9ad84	0x4d011c	0x1404d011c	no	NO-FUNCTION
0x140f9ad98	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f9ada0	0x51801	0x140051801	no	0x14004cf60..0x14005d9a9
0x140f9adac	0x3011	0x140003011	no	0x1400019d0..0x14001bde5
0x140f9adb0	0xa1801	0x1400a1801	no	0x140071910..0x1400f6e74
0x140f9adb4	0xc6418	0x1400c6418	no	0x140071910..0x1400f6e74
0x140f9adb8	0xb5418	0x1400b5418	no	0x140071910..0x1400f6e74
0x140f9adbc	0xa3418	0x1400a3418	no	0x140071910..0x1400f6e74
0x140f9adc8	0xb3019	0x1400b3019	no	0x140071910..0x1400f6e74
0x140f9adcc	0x71341f	0x14071341f	no	0x1406dacb0..0x140720697
0x140f9add0	0x66011f	0x14066011f	no	0x140643ae0..0x1406656b1
0x140f9ade0	0x5006	0x140005006	no	0x1400019d0..0x14001bde5
0x140f9ade4	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f9adec	0xb2919	0x1400b2919	no	0x140071910..0x1400f6e74
0x140f9adf0	0x4d3417	0x1404d3417	no	NO-FUNCTION
0x140f9adf4	0x420117	0x140420117	no	NO-FUNCTION
0x140f9ae04	0x5006	0x140005006	no	0x1400019d0..0x14001bde5
0x140f9ae08	0x7d807c	0x1407d807c	yes	0x1407d807c..0x1407d8099
0x140f9ae10	0x10701	0x140010701	no	0x1400019d0..0x14001bde5
0x140f9ae14	0x4207	0x140004207	no	0x1400019d0..0x14001bde5
0x140f9ae18	0x40a01	0x140040a01	no	0x14002a6f0..0x1400431ac
0x140f9ae1c	0xf340a	0x1400f340a	no	0x140071910..0x1400f6e74
0x140f9ae24	0x81501	0x140081501	no	0x140071910..0x1400f6e74
0x140f9ae28	0x97415	0x140097415	no	0x140071910..0x1400f6e74
0x140f9ae2c	0x86415	0x140086415	no	0x140071910..0x1400f6e74
0x140f9ae30	0x63415	0x140063415	no	0x14005d9b0..0x140071526
0x140f9ae38	0x81201	0x140081201	no	0x140071910..0x1400f6e74
0x140f9ae3c	0xc5412	0x1400c5412	no	0x140071910..0x1400f6e74
0x140f9ae40	0xa3412	0x1400a3412	no	0x140071910..0x1400f6e74
0x140f9ae4c	0xb2a19	0x1400b2a19	no	0x140071910..0x1400f6e74
0x140f9ae50	0x1c341c	0x1401c341c	no	NO-FUNCTION
0x140f9ae54	0x12011c	0x14012011c	no	0x1400f6eb0..0x1401934a2
0x140f9ae64	0x5006	0x140005006	no	0x1400019d0..0x14001bde5
